Cruise,Station,        Date,Cast,CTD_btl,   Longitude,Latitude,     Depth,     Sal0,     Sal1,       T0,       T1,Sigma_0,Sigma_11,      Sbeox_0,Sbeox_1,Sbeox_pcnt,Fluorescence,Beam_Attn,Beam_Trans,      Par,     pH,   PO4,SiOH_4,    NO3,   NO2,   NH4
RR1804,     26,  2018-04-09,  30,     10,  -114.00006,17.51974,   350.299,  34.6038,  34.6032,   9.6204,   9.6204,26.7132, 26.7132,  0.782229156,  0.782,     0.282,      0.0732,  12.3217,     4.594,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     26,  2018-04-09,  30,     11,  -114.00008,17.51976,   325.225,  34.6248,  34.6242,  10.0514,  10.0568,26.6567, 26.6567,  0.745745876,  0.745,     0.271,      0.0731,  12.3215,    4.5941,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     26,  2018-04-09,  30,     12,  -114.00006,17.51976,   300.083,  34.6647,  34.6642,  10.5752,  10.5752,26.5967, 26.5967,  0.724481191,  0.725,     0.267,      0.0736,   12.327,    4.5879,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     26,  2018-04-09,  30,     13,  -114.00008,17.51976,   275.194,  34.6778,   34.677,  10.9121,  10.9089,26.5465, 26.5465,   0.70016312,  0.701,      0.26,      0.0735,  12.3255,    4.5896,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     26,  2018-04-09,  30,     14,  -114.00006,17.51972,    249.82,  34.6962,  34.6957,  11.3037,  11.3054,26.4893, 26.4893,  0.907218419,  0.908,     0.339,      0.0726,  12.3241,    4.5912,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     26,  2018-04-09,  30,     15,  -114.00008,17.51976,     225.2,  34.7069,  34.7064,   11.593,  11.5944,26.4436, 26.4436,   1.43395604,  1.435,      0.54,      0.0706,  12.3222,    4.5934,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     26,  2018-04-09,  30,     16,  -114.00008,17.51974,   199.894,  34.7178,  34.7175,  11.9204,  11.9217,  26.39,   26.39,  0.885993628,  0.887,     0.336,      0.0703,  12.3195,    4.5965,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     26,  2018-04-09,  30,     17,  -114.00008,17.51976,   175.569,  34.6624,  34.6623,  12.2768,   12.277,26.2782, 26.2782,  6.899932202,  6.901,      2.63,      0.0660,  12.3199,     4.596,   0.0510,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     26,  2018-04-09,  30,     18,  -114.00006,17.51978,   150.287,  34.6303,  34.6303,  12.9601,  12.9674,26.1186, 26.1186,  10.75655387, 10.758,     4.157,      0.0760,  12.3206,    4.5952,   0.0982,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     26,  2018-04-09,  30,     19,  -114.00006,17.51976,   140.597,  34.6852,  34.6835,  13.5589,  13.5636,26.0396, 26.0396,  3.971581604,   3.97,     1.554,      0.0921,  12.3212,    4.5945,    0.135,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     26,  2018-04-09,  30,     20,  -114.00006,17.51976,   125.957,  34.3893,  34.3898,  13.8265,   13.828, 25.755,  25.755,  40.11374549, 40.113,     15.75,       0.196,  12.3254,    4.5897,    0.188,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     26,  2018-04-09,  30,     21,  -114.00006,17.51974,   100.625,  34.0498,  34.0493,  15.1885,  15.1783,25.2015, 25.2015,  102.3365894,102.339,    41.186,       0.520,  12.3393,    4.5738,    0.677,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     26,  2018-04-09,  30,     22,  -114.00006,17.51976,     85.46,  33.9106,   33.918,  17.2985,  17.3487,24.6108, 24.6108,  165.6147144,165.616,    69.354,       0.809,  12.3544,    4.5565,     2.00,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     26,  2018-04-09,  30,     23,  -114.00006,17.51974,    70.835,  34.1605,  34.1593,  20.7926,  20.7983,23.9145, 23.9145,  161.4240007,161.427,    72.208,        1.34,  12.3892,     4.517,     7.17,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     26,  2018-04-09,  30,     24,  -114.00008,17.51977,     2.164,  33.9912,  33.9912,  25.9641,  25.9629,22.2837, 22.2837,  202.5642442,202.567,    98.916,      0.0908,  12.3612,    4.5489,      565,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     26,  2018-04-09,  31,      1,  -114.00008,17.51974,  1000.265,  34.5384,  34.5387,   4.4887,   4.4879,27.3756, 27.3756,  11.03235759, 11.034,     3.534,      0.0716,  12.3175,    4.5988,   0.0595,     nd,  3.34,  98.2,     49,  0.02,  0.06
RR1804,     26,  2018-04-09,  31,      2,  -114.00008,17.51976,   750.426,   34.521,  34.5204,   5.7095,   5.7109,27.2187, 27.2187,  1.834443824,  1.834,     0.605,      0.0730,  12.3187,    4.5974,   0.0571,     nd,  3.36, 80.06,  45.46,  0.03,  0.02
RR1804,     26,  2018-04-09,  31,      3,  -114.00007,17.51976,   599.761,  34.5218,  34.5212,   6.6357,   6.6342,27.0993, 27.0993,  0.973615696,  0.974,     0.328,      0.0730,  12.3176,    4.5987,   0.0545,     nd,  3.24, 69.31,  41.12,  0.03,  0.04
RR1804,     26,  2018-04-09,  31,      4,   -114.0001,17.51976,   499.435,  34.5338,  34.5334,   7.6273,   7.6302,26.9699, 26.9699,  0.949394914,  0.951,     0.327,      0.0731,  12.3189,    4.5972,   0.0537,     nd,  3.11, 59.02,  36.53,  0.14,     0
RR1804,     26,  2018-04-09,  31,      5,  -114.00008,17.51976,   474.414,  34.5446,   34.544,   8.0016,   8.0039,26.9232, 26.9232,  0.973782655,  0.974,     0.338,      0.0732,  12.3199,     4.596,   0.0514,     nd,  3.05, 56.21,  35.71,  0.02,     0
RR1804,     26,  2018-04-09,  31,      6,  -114.00008,17.51976,   449.735,   34.549,  34.5483,   8.3046,   8.3025,26.8809, 26.8809,  0.867310902,  0.868,     0.304,      0.0732,  12.3195,    4.5965,   0.0507,     nd,  3.01, 53.24,   34.5,  0.04,     0
RR1804,     26,  2018-04-09,  31,      7,  -114.00008,17.51976,   424.284,  34.5608,  34.5601,   8.6651,   8.6641,26.8344, 26.8344,  0.797353497,  0.798,     0.281,      0.0733,  12.3202,    4.5957,   0.0507,     nd,  2.97, 50.97,  33.11,  0.04,     0
RR1804,     26,  2018-04-09,  31,      8,  -114.00008,17.51974,   399.911,  34.5829,  34.5819,     9.05,    9.051,26.7906, 26.7906,  0.913039134,  0.913,     0.325,      0.0733,  12.3217,     4.594,   0.0507,     nd,  2.92, 47.78,  31.61,  0.05,     0
RR1804,     26,  2018-04-09,  31,      9,  -114.00008,17.51972,   375.256,  34.5993,  34.5986,   9.4837,    9.483,26.7327, 26.7327,  0.770039758,   0.77,     0.277,      0.0733,  12.3222,    4.5934,   0.0507,     nd,  2.84, 44.08,  30.06,  0.02,     0
RR1804,     26,  2018-04-09,  31,     10,   -114.0001,17.51974,   349.906,  34.6133,  34.6127,   9.7978,   9.8018,26.6911, 26.6911,  0.870514997,  0.872,     0.315,      0.0733,  12.3219,    4.5937,   0.0507,     nd,  2.84,  42.6,  29.02,  0.03,     0
RR1804,     26,  2018-04-09,  31,     11,   -114.0001,17.51974,   325.047,  34.6278,  34.6272,  10.1467,  10.1467,26.6428, 26.6428,  0.818809619,  0.819,     0.299,      0.0739,  12.3216,    4.5941,   0.0507,     nd,  2.77, 40.78,  27.81,  0.05,     0
RR1804,     26,  2018-04-09,  31,     12,  -114.00008,17.51974,   300.278,  34.6672,  34.6668,   10.631,   10.629,26.5889, 26.5889,  0.861469474,  0.861,     0.317,      0.0736,  12.3264,    4.5885,   0.0507,     nd,  2.77, 37.93,  25.09,  0.63,     0
RR1804,     26,  2018-04-09,  31,     13,  -114.00008,17.51976,   275.437,  34.6816,   34.681,  11.0096,  11.0076, 26.532,  26.532,  0.876738377,  0.878,     0.326,      0.0727,  12.3253,    4.5898,   0.0507,     nd,  2.73,  35.3,  25.27,  0.05,     0
RR1804,     26,  2018-04-09,  31,     14,  -114.00006,17.51976,    250.67,  34.6971,  34.6965,  11.3519,  11.3501,26.4812, 26.4812,  1.147731688,  1.147,     0.429,      0.0724,  12.3228,    4.5928,   0.0507,     nd,  2.69, 34.24,  25.26,  0.02,     0
RR1804,     26,  2018-04-09,  31,     15,  -114.00008,17.51974,   225.308,  34.7146,  34.7142,  11.6515,   11.652,26.4387, 26.4387,  1.077755544,  1.079,     0.406,      0.0707,   12.323,    4.5925,   0.0507,     nd,  2.68, 33.27,  25.12,  0.02,     0
RR1804,     26,  2018-04-09,  31,     16,  -114.00008,17.51974,   200.765,  34.7245,  34.7246,   11.976,  11.9757,26.3846, 26.3846,  1.114348364,  1.113,     0.422,      0.0704,  12.3227,    4.5929,   0.0507,     nd,   2.6, 32.63,  25.08,  0.06,     0
RR1804,     26,  2018-04-09,  31,     17,  -114.00006,17.51974,   175.877,  34.7335,   34.733,  12.3878,  12.3876, 26.312,  26.312,  1.370197367,  1.371,     0.524,      0.0721,  12.3231,    4.5923,   0.0507,     nd,  2.67, 30.73,  24.86,  0.02,     0
RR1804,     26,  2018-04-09,  31,     18,  -114.00006,17.51976,   150.776,  34.6806,  34.6806,  12.9032,  12.9053,26.1689, 26.1689,  6.547411445,  6.547,     2.528,      0.0851,  12.3212,    4.5945,   0.0511,     nd,  2.54, 29.27,  24.95,  0.02,     0
RR1804,     26,  2018-04-09,  31,     19,  -114.00008,17.51974,   140.927,  34.7172,  34.7169,   13.599,     13.6,26.0561, 26.0561,  1.096431277,  1.095,     0.429,       0.139,  12.3258,    4.5893,   0.0645,     nd,  2.44, 27.12,  25.06,  0.02,     0
RR1804,     26,  2018-04-09,  31,     20,  -114.00008,17.51974,   125.585,  34.4891,  34.4888,  13.8725,  13.8839,25.8226, 25.8226,  31.97433942, 31.975,    12.575,       0.166,  12.3246,    4.5906,    0.112,     nd,  2.32, 24.73,  24.77,  0.04,     0
RR1804,     26,  2018-04-09,  31,     21,  -114.00006,17.51976,   100.758,  34.3005,  34.2706,  14.9982,   14.967,25.4364, 25.4364,  57.94179434, 57.944,    23.272,       0.313,  12.3318,    4.5824,    0.288,     nd,   2.4, 17.21,  20.45,  0.09,     0
RR1804,     26,  2018-04-09,  31,     22,  -114.00008,17.51972,    85.954,  33.9172,  33.9224,  16.6667,  16.6099,24.7647, 24.7647,  154.3250612,154.327,    63.856,       0.673,  12.3502,    4.5613,    0.997,     nd,  1.52,  8.85,   7.25,  0.29,     0
RR1804,     26,  2018-04-09,  31,     23,  -114.00008,17.51972,    71.282,  34.1552,   34.155,  21.1459,  21.1626, 23.815,  23.815,  172.7088146, 172.71,    77.739,        1.26,  12.3944,    4.5112,     3.29,     nd,  1.18,  5.65,   2.75,  0.16,  0.07
RR1804,     26,  2018-04-09,  31,     24,  -114.00006,17.51972,     1.798,  34.0016,  34.0016,  26.1337,  26.1307,22.2388, 22.2388,  201.9770234,201.979,    98.912,      0.0967,  12.3619,     4.548,     96.8,     nd,  0.68,  3.31,   0.09,  0.01,     0
RR1804,     27,  2018-04-10,  32,      1,  -111.99988,17.83532,  1000.697,  34.5413,  34.5414,   4.4987,   4.4987,27.3768, 27.3768,  8.848384546,  8.848,     2.835,      0.0725,  12.3191,     4.597,   0.0604,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     27,  2018-04-10,  32,      2,  -111.99988,17.83524,   749.367,  34.5177,  34.5171,   5.6885,   5.6846,27.2186, 27.2186,  1.709713979,   1.71,     0.564,      0.0730,  12.3173,    4.5991,   0.0636,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     27,  2018-04-10,  32,      3,  -111.99988,17.83524,   600.461,  34.5176,   34.517,     6.92,   6.9199,27.0577, 27.0577,  0.924972375,  0.924,     0.313,      0.0732,  12.3176,    4.5986,   0.0581,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     27,  2018-04-10,  32,      4,   -111.9999,17.83524,   500.091,  34.5513,  34.5504,   7.9204,   7.9199,26.9409, 26.9409,  0.934206633,  0.933,     0.324,      0.0735,   12.319,    4.5971,   0.0523,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     27,  2018-04-10,  32,      5,   -111.9999,17.83524,   475.873,  34.5321,  34.5315,   8.0825,   8.0817,26.9014, 26.9014,  1.326807033,  1.328,     0.462,      0.0735,  12.3192,    4.5968,   0.0531,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     27,  2018-04-10,  32,      6,   -111.9999,17.83524,   450.254,  34.5584,  34.5577,   8.4574,   8.4576, 26.865,  26.865,   1.10774055,  1.108,     0.389,      0.0733,    12.32,    4.5959,   0.0508,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     27,  2018-04-10,  32,      7,   -111.9999,17.83524,   424.854,  34.5917,  34.5913,    8.956,   8.9608,26.8129, 26.8129,  0.846064556,  0.846,       0.3,      0.0743,  12.3219,    4.5937,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     27,  2018-04-10,  32,      8,   -111.9999,17.83524,   399.796,  34.6122,  34.6109,   9.3098,   9.2981,26.7717, 26.7717,  0.827837386,  0.829,     0.296,      0.0744,  12.3225,    4.5931,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     27,  2018-04-10,  32,      9,  -111.99988,17.83526,   375.322,  34.6204,  34.6197,   9.5422,   9.5421,26.7396, 26.7396,  0.757860123,  0.758,     0.273,      0.0747,  12.3226,     4.593,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     27,  2018-04-10,  32,     10,   -111.9999,17.83524,   349.757,  34.6418,  34.6412,   9.9441,   9.9453,26.6887, 26.6887,  0.830948076,  0.832,     0.302,      0.0739,  12.3245,    4.5908,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     27,  2018-04-10,  32,     11,  -111.99988,17.83524,   325.567,  34.6827,   34.682,  10.6261,  10.6257,26.6023, 26.6023,  0.824929966,  0.826,     0.304,      0.0735,  12.3276,    4.5872,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     27,  2018-04-10,  32,     12,  -111.99988,17.83526,   300.345,  34.7088,  34.7082,  10.9745,  10.9742,  26.56,   26.56,  0.748860271,  0.749,     0.278,      0.0733,  12.3292,    4.5853,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     27,  2018-04-10,  32,     13,  -111.99988,17.83526,   275.931,  34.7268,  34.7263,  11.2577,   11.258,26.5222, 26.5222,  0.721489511,  0.723,      0.27,      0.0735,  12.3305,    4.5838,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     27,  2018-04-10,  32,     14,   -111.9999,17.83524,   251.217,  34.7431,  34.7427,  11.5438,  11.5443,26.4816, 26.4816,  0.697163008,  0.697,     0.262,      0.0730,  12.3312,    4.5831,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     27,  2018-04-10,  32,     15,   -111.9999,17.83526,   226.821,  34.7637,  34.7632,  11.8943,  11.8913,26.4313, 26.4313,  0.718508876,  0.717,     0.271,      0.0728,  12.3334,    4.5806,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     27,  2018-04-10,  32,     16,   -111.9999,17.83526,   200.766,  34.7817,  34.7814,  12.4105,  12.4092,26.3456, 26.3456,  0.712479305,  0.711,     0.272,      0.0733,  12.3356,     4.578,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     27,  2018-04-10,  32,     17,   -111.9999,17.83524,   176.002,  34.7875,  34.7871,   12.879,  12.8785,26.2573, 26.2573,  0.709495562,  0.709,     0.274,      0.0973,  12.3378,    4.5755,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     27,  2018-04-10,  32,     18,   -111.9999,17.83524,   160.979,  34.7864,  34.7861,  13.0918,  13.0934,26.2134, 26.2134,  0.700390387,  0.699,     0.271,       0.129,  12.3379,    4.5754,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     27,  2018-04-10,  32,     19,  -111.99989,17.83524,   150.861,  34.7767,  34.7764,  13.4118,  13.4124,26.1408, 26.1408,  0.669986029,   0.67,     0.262,       0.214,  12.3383,     4.575,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     27,  2018-04-10,  32,     20,   -111.9999,17.83522,   135.959,  34.7453,   34.745,   13.908,  13.9077,26.0136, 26.0136,  0.682252165,  0.682,     0.269,       0.257,  12.3338,    4.5801,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     27,  2018-04-10,  32,     21,   -111.9999,17.83524,   121.738,  34.6935,  34.6938,  14.5287,  14.5221,25.8418, 25.8418,  2.275570171,  2.277,     0.908,       0.105,  12.3216,     4.594,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     27,  2018-04-10,  32,     22,   -111.9999,17.83524,   100.884,  34.5366,  34.5395,  16.6558,  16.6171,25.2434, 25.2434,  22.50989863, 22.509,     9.351,       0.303,  12.3334,    4.5805,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     27,  2018-04-10,  32,     23,  -111.99988,17.83524,    66.548,  34.3064,   34.306,  20.9538,  20.9655,23.9819, 23.9819,  138.7780878,138.779,    62.316,       0.965,  12.3933,    4.5125,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     27,  2018-04-10,  32,     24,   -111.9999,17.83526,     2.817,  34.1873,  34.1878,  26.4886,  26.4887,22.2678, 22.2678,   199.461555,199.465,    98.369,       0.126,  12.3565,    4.5541,    0.398,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     27,  2018-04-10,  33,      1,  -111.99992, 17.8352,  1000.758,  34.5401,  34.5404,   4.5743,   4.5747,27.3676, 27.3676,  7.942020948,  7.943,     2.549,      0.0729,  12.3208,    4.5949,   0.0611,     nd,  3.39, 96.43,  46.68,  0.06,     0
RR1804,     27,  2018-04-10,  33,      2,  -111.99992, 17.8352,   750.898,   34.515,  34.5145,   5.7481,   5.7483,27.2093, 27.2093,  1.816207271,  1.817,       0.6,      0.0718,  12.3191,     4.597,   0.0630,     nd,  3.33, 79.23,  43.75,  0.02,     0
RR1804,     27,  2018-04-10,  33,      3,  -111.99992, 17.8352,   599.333,  34.5199,  34.5191,   6.9704,   6.9699,27.0526, 27.0526,  1.055812526,  1.056,     0.358,      0.0733,  12.3191,     4.597,   0.0577,     nd,  3.19, 64.57,  38.13,  0.01,     0
RR1804,     27,  2018-04-10,  33,      4,  -111.99992, 17.8352,   500.176,   34.556,  34.5553,   8.0114,    8.011,26.9312, 26.9312,  0.955516786,  0.955,     0.332,      0.0738,  12.3211,    4.5946,   0.0508,     nd,  3.09, 54.84,  33.85,  0.02,     0
RR1804,     27,  2018-04-10,  33,      5,  -111.99992, 17.8352,   474.725,  34.5397,   34.539,   8.1224,   8.1234,26.9014, 26.9014,  1.287246273,  1.288,     0.449,      0.0733,  12.3207,    4.5951,   0.0508,     nd,  3.05, 53.57,  33.54,  0.04,     0
RR1804,     27,  2018-04-10,  33,      6,  -111.99992, 17.8352,   450.542,  34.5619,  34.5614,   8.4802,   8.4803,26.8642, 26.8642,  1.013400798,  1.013,     0.356,      0.0734,  12.3219,    4.5937,   0.0519,     nd,  3.03,  50.7,  32.19,  0.01,     0
RR1804,     27,  2018-04-10,  33,      7,   -111.9999,17.83518,   425.604,   34.592,  34.5913,    8.965,   8.9669,26.8117, 26.8117,  0.900846767,  0.901,      0.32,      0.0739,  12.3233,    4.5922,   0.0524,     nd,     3, 47.95,  30.44,  0.08,     0
RR1804,     27,  2018-04-10,  33,      8,  -111.99992,17.83518,   399.718,  34.6097,  34.6091,   9.2683,   9.2701,26.7764, 26.7764,  0.858268655,  0.859,     0.307,      0.0735,  12.3243,     4.591,   0.0507,     nd,  2.97, 44.77,  29.29,   0.3,     0
RR1804,     27,  2018-04-10,  33,      9,   -111.9999,17.83519,    375.33,  34.6223,   34.622,   9.5946,    9.593,26.7325, 26.7325,   0.80656354,  0.805,      0.29,      0.0735,  12.3251,      4.59,   0.0507,     nd,  2.92, 42.76,  28.06,  0.23,     0
RR1804,     27,  2018-04-10,  33,     10,  -111.99992, 17.8352,   351.197,  34.6408,  34.6404,   9.9404,   9.9406,26.6886, 26.6886,  0.815729326,  0.816,     0.296,      0.0736,   12.326,     4.589,   0.0507,     nd,  2.89, 42.04,  26.49,  0.36,     0
RR1804,     27,  2018-04-10,  33,     11,  -111.99992, 17.8352,     326.1,  34.6698,   34.673,  10.4562,  10.4666,26.6221, 26.6221,  0.846221799,  0.845,      0.31,      0.0733,  12.3283,    4.5864,   0.0507,     nd,  2.85, 38.78,  24.76,  0.77,  0.03
RR1804,     27,  2018-04-10,  33,     12,   -111.9999, 17.8352,   300.033,  34.6939,  34.6936,  10.7541,   10.755,26.5879, 26.5879,  0.782324631,  0.782,     0.289,      0.0733,  12.3301,    4.5843,   0.0507,     nd,  2.79, 36.28,  23.31,  1.07,     0
RR1804,     27,  2018-04-10,  33,     13,   -111.9999,17.83519,   275.264,   34.712,  34.7115,  11.0275,  11.0267,26.5525, 26.5525,  0.745821573,  0.747,     0.277,      0.0740,  12.3315,    4.5827,   0.0507,     nd,  2.78, 35.42,  22.57,  1.33,     0
RR1804,     27,  2018-04-10,  33,     14,  -111.99992,17.83518,   250.836,  34.7369,  34.7364,  11.4076,  11.4041, 26.502,  26.502,  0.773257139,  0.772,     0.289,      0.0730,  12.3327,    4.5813,   0.0507,     nd,  2.72, 33.39,  22.39,  1.46,     0
RR1804,     27,  2018-04-10,  33,     15,   -111.9999, 17.8352,   225.528,  34.7595,  34.7591,   11.823,  11.8246,26.4414, 26.4414,  0.767213793,  0.766,      0.29,      0.0727,  12.3349,    4.5789,   0.0507,     nd,  2.68, 31.02,  22.72,  1.63,     0
RR1804,     27,  2018-04-10,  33,     16,   -111.9999, 17.8352,   200.914,   34.781,  34.7808,  12.3921,  12.3932,26.3486, 26.3486,  0.742924967,  0.744,     0.284,      0.0736,  12.3373,    4.5761,   0.0507,     nd,  2.66, 29.84,   22.2,  2.17,     0
RR1804,     27,  2018-04-10,  33,     17,  -111.99992,17.83522,   175.643,  34.7877,  34.7874,  12.8922,  12.8919,26.2548, 26.2548,  0.712542343,  0.713,     0.276,      0.0990,  12.3392,    4.5739,   0.0507,     nd,  2.61, 29.76,  21.56,  2.66,     0
RR1804,     27,  2018-04-10,  33,     18,  -111.99992, 17.8352,   161.704,  34.7858,  34.7857,  13.2216,  13.2214,26.1868, 26.1868,   0.71258956,  0.714,     0.278,       0.162,  12.3399,    4.5731,   0.0507,     nd,  2.62, 28.33,  22.07,  2.39,     0
RR1804,     27,  2018-04-10,  33,     19,  -111.99992, 17.8352,   151.284,  34.7741,  34.7743,  13.4558,  13.4549,26.1299, 26.1299,  0.685220263,  0.686,     0.268,       0.220,  12.3395,    4.5735,   0.0507,     nd,  2.62, 27.45,  22.54,  1.82,     0
RR1804,     27,  2018-04-10,  33,     20,   -111.9999,17.83522,   136.494,  34.7233,  34.7228,  14.1819,  14.1858,25.9391, 25.9391,  0.986900684,  0.988,     0.392,       0.141,  12.3268,    4.5881,   0.0507,     nd,  2.57, 23.64,  25.13,  0.05,     0
RR1804,     27,  2018-04-10,  33,     21,  -111.99991,17.83518,   121.648,   34.695,  34.6945,  14.4965,  14.4984,25.8499, 25.8499,  2.421772425,  2.421,     0.965,      0.0949,  12.3233,    4.5922,   0.0617,     nd,  2.52, 24.09,  25.48,  0.04,     0
RR1804,     27,  2018-04-10,  33,     22,  -111.99992, 17.8352,   101.292,  34.5396,  34.5394,  16.6335,  16.6314, 25.251,  25.251,  22.12567947, 22.126,     9.188,       0.279,  12.3339,      4.58,    0.133,     nd,  2.08, 16.05,  21.72,   0.1,     0
RR1804,     27,  2018-04-10,  33,     23,  -111.99992,17.83518,    66.442,  34.2899,  34.2877,  20.9414,  20.9646,23.9727, 23.9727,  135.0316761,135.033,    60.614,        1.23,  12.3937,    4.5121,     1.61,     nd,  1.05,  7.08,   6.76,  0.29,  0.05
RR1804,     27,  2018-04-10,  33,     24,  -111.99992, 17.8352,     2.386,  34.1806,  34.1809,  26.4777,  26.4777,22.2661, 22.2661,   200.140526,200.142,    98.681,       0.118,  12.3543,    4.5567,      130,     nd,  0.25,  3.17,    0.1,  0.02,     0
RR1804,     28,  2018-04-11,  34,      1,    -110.002,18.15268,  3458.178,  34.6746,  34.6737,   1.7216,   1.7212,27.7527, 27.7527,  113.9044685,113.907,    34.126,      0.0548,  12.3124,    4.6046,   0.0501,     nd,  2.64,147.79,  39.37,  0.02,     0
RR1804,     28,  2018-04-11,  34,      2,  -110.00204,18.15268,  3002.043,   34.671,    34.67,   1.7158,   1.7156,27.7469, 27.7469,  110.6273101, 110.63,    33.138,      0.0549,  12.3114,    4.6058,   0.0501,     nd,  2.69,144.55,  39.92,  0.02,     0
RR1804,     28,  2018-04-11,  34,      3,  -110.00202,18.15266,  2503.199,  34.6628,  34.6618,   1.8117,   1.8117,27.7298, 27.7298,  102.7233763,102.726,    30.843,      0.0579,  12.3114,    4.6058,   0.0501,     nd,  2.72, 140.1,  40.08,  0.01,     0
RR1804,     28,  2018-04-11,  34,      4,  -110.00204,18.15266,  2001.013,  34.6426,  34.6417,   2.1709,   2.1707, 27.683,  27.683,  82.56741135, 82.567,    25.011,      0.0623,  12.3139,     4.603,   0.0501,     nd,  2.88, 139.8,  41.76,  0.01,     0
RR1804,     28,  2018-04-11,  34,      5,    -110.002, 18.1527,  1502.383,  34.6034,  34.6024,   2.9365,    2.937,27.5841, 27.5841,  48.92543588, 48.926,      15.1,      0.0685,  12.3162,    4.6003,   0.0501,     nd,   3.1,126.93,  44.23,  0.01,     0
RR1804,     28,  2018-04-11,  34,      6,    -110.002,18.15268,  1002.028,  34.5462,  34.5452,   4.4837,   4.4832,27.3823, 27.3823,  8.659751098,  8.659,     2.773,      0.0729,    12.32,    4.5959,   0.0501,     nd,  3.35, 98.58,  46.15,  0.02,     0
RR1804,     28,  2018-04-11,  34,      7,  -110.00202,18.15268,   751.657,  34.5416,  34.5407,   5.9114,   5.9117,27.2101, 27.2101,  1.311197193,  1.312,     0.434,      0.0734,  12.3176,    4.5987,   0.0501,     nd,  3.28,  75.5,  42.22,  0.02,     0
RR1804,     28,  2018-04-11,  34,      8,    -110.002,18.15268,   601.836,  34.5259,  34.5249,   6.9201,   6.9201,27.0642, 27.0642,  1.299212844,    1.3,     0.441,      0.0733,  12.3189,    4.5972,   0.0501,     nd,  3.16,  64.1,   37.8,  0.01,     0
RR1804,     28,  2018-04-11,  34,      9,  -110.00202,18.15266,   500.508,  34.5755,  34.5747,   8.1783,   8.1791,26.9215, 26.9215,  1.177670348,  1.179,     0.411,      0.0736,  12.3227,    4.5929,   0.0501,     nd,  3.04, 53.84,  32.05,  0.19,     0
RR1804,     28,  2018-04-11,  34,     10,  -110.00202,18.15268,   451.517,  34.5995,  34.5988,   8.8475,   8.8475,26.8366, 26.8366,   1.11690117,  1.117,     0.396,      0.0740,  12.3241,    4.5913,   0.0501,     nd,  2.96, 48.66,  29.43,   0.3,     0
RR1804,     28,  2018-04-11,  34,     11,  -110.00204,18.15264,   402.306,  34.6479,   34.647,   9.7755,   9.7747,26.7229, 26.7229,  1.040933245,   1.04,     0.376,      0.0735,   12.326,     4.589,   0.0501,     nd,  2.85, 42.32,  26.17,  0.59,     0
RR1804,     28,  2018-04-11,  34,     12,  -110.00202,18.15266,   351.176,  34.6963,  34.6956,  10.6786,  10.6784,26.6042, 26.6042,  0.986261307,  0.985,     0.363,      0.0733,   12.329,    4.5856,   0.0501,     nd,  2.75,  36.2,  23.62,  1.02,     0
