PLATFORM_CODE,DATE (YYYY-MM-DDTHH:MI:SSZ),DATE_QC,LATITUDE (degree_north),LONGITUDE (degree_east),POSITION_QC,PRES (decibar),PRES_QC,PSAL (psu),PSAL_QC,TEMP (degree_Celsius),TEMP_QC,DOX2 (micromole/kg),DOX2_QC,CPHL (milligram/m3),CPHL_QC,PHPH (none),PHPH_QC,CDOM (ppb),CDOM_QC,DOX2_ADJUSTED (micromole/kg),DOX2_ADJUSTED_QC,DOX2_ADJUSTED_ERROR (micromole/kg),DOX2_ADJUSTED_ERROR_QC,BBP700 (m-1),BBP700_QC,LGHT (micro einstein m-2 s-1),LGHT_QC,DOWN_IRRADIANCE380 (W m-2 nm-1),DOWN_IRRADIANCE380_QC,DOWN_IRRADIANCE412 (W m-2 nm-1),DOWN_IRRADIANCE412_QC,DOWN_IRRADIANCE490 (W m-2 nm-1),DOWN_IRRADIANCE490_QC,CPHL_ADJUSTED (milligram/m3),CPHL_ADJUSTED_QC
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,76.7,1,,,,,,,0.2701,3,,,0.9977,0,,,,,-2.9E-4,4,,,,,,,,,0.10585,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,77.2,1,,,,,,,0.2336,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.0876,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,77.8,1,,,,,,,0.219,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.0803,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,78.6,1,,,,,,,0.1898,3,,,0.9977,0,,,,,-3.1E-4,4,,,,,,,,,0.0657,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,79.1,1,,,,,,,0.1898,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.0657,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,79.6,1,,,,,,,0.1825,3,,,0.9977,0,,,,,-2.9E-4,4,,,,,,,,,0.06205,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,80.3,1,,,,,,,0.1971,3,,,0.9977,0,,,,,-2.7E-4,4,,,,,,,,,0.06935,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,81.1,1,,,,,,,0.1825,3,,,0.9977,0,,,,,-3.1E-4,4,,,,,,,,,0.06205,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,81.8,1,,,,,,,0.1752,3,,,0.9977,0,,,,,-3.1E-4,4,,,,,,,,,0.0584,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,82.5,1,,,,,,,0.1752,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.0584,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,83.2,1,,,,,,,0.1606,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.0511,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,83.9,1,,,,,,,0.1679,3,,,0.9977,0,,,,,-2.7E-4,4,,,,,,,,,0.05475,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,84.6,1,,,,,,,0.1752,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.0584,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,85.3,1,,,,,,,0.1679,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.05475,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,85.9,1,,,,,,,0.1679,3,,,0.9977,0,,,,,-2.9E-4,4,,,,,,,,,0.05475,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,86.5,1,,,,,,,0.1679,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.05475,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,87.1,1,,,,,,,0.1898,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.0657,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,87.7,1,,,,,,,0.1825,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.06205,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,88.2,1,,,,,,,0.1679,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.05475,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,88.9,1,,,,,,,0.1971,3,,,0.9977,0,,,,,-2.9E-4,4,,,,,,,,,0.06935,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,89.4,1,,,,,,,0.1752,3,,,0.9977,0,,,,,-2.9E-4,4,,,,,,,,,0.0584,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,90.2,1,,,,,,,0.1898,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.0657,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,90.9,1,,,,,,,0.1533,3,,,0.9977,0,,,,,-2.9E-4,4,,,,,,,,,0.04745,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,91.6,1,,,,,,,0.1679,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.05475,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,92.3,1,,,,,,,0.1971,3,,,0.9977,0,,,,,-3.1E-4,4,,,,,,,,,0.06935,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,93.1,1,,,,,,,0.2336,3,,,0.9977,0,,,,,-3.3E-4,4,,,,,,,,,0.0876,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,93.7,1,,,,,,,0.219,3,,,0.9977,0,,,,,-2.9E-4,4,,,,,,,,,0.0803,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,94.5,1,,,,,,,0.2336,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.0876,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,95.2,1,,,,,,,0.2482,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.0949,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,95.9,1,,,,,,,0.2555,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.09855,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,96.9,1,,,,,,,0.2482,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.0949,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,97.6,1,,,,,,,0.3212,3,,,0.9977,0,,,,,-3.1E-4,4,,,,,,,,,0.1314,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,98.5,1,,,,,,,0.4161,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.17885,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,99.2,1,,,,,,,0.3796,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.1606,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,100.0,1,,,,,,,0.3869,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.16425,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,100.7,1,,,,,,,0.3723,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.15695,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,101.5,1,,,,,,,0.3796,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.1606,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,102.3,1,,,,,,,0.365,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.1533,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,102.9,1,,,,,,,0.365,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.1533,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,103.7,1,,,,,,,0.292,3,,,0.9977,0,,,,,-2.9E-4,4,,,,,,,,,0.1168,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,104.4,1,,,,,,,0.2774,3,,,0.9977,0,,,,,-3.2E-4,4,,,,,,,,,0.1095,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,105.1,1,,,,,,,0.2774,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.1095,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,105.9,1,,,,,,,0.1898,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.0657,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,106.6,1,,,,,,,0.1679,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.05475,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,107.5,1,,,,,,,0.1752,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.0584,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,108.3,1,,,,,,,0.1606,3,,,0.9977,0,,,,,-3.1E-4,4,,,,,,,,,0.0511,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,109.1,1,,,,,,,0.1387,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.04015,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,109.9,1,,,,,,,0.1387,3,,,0.9977,0,,,,,-2.9E-4,4,,,,,,,,,0.04015,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,110.7,1,,,,,,,0.1314,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.0365,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,111.5,1,,,,,,,0.1168,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.0292,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,112.3,1,,,,,,,0.1022,3,,,0.9977,0,,,,,-3.1E-4,4,,,,,,,,,0.0219,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,113.0,1,,,,,,,0.1168,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.0292,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,113.8,1,,,,,,,0.1314,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.0365,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,114.5,1,,,,,,,0.1387,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.04015,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,115.5,1,,,,,,,0.1314,3,,,0.9977,0,,,,,-3.1E-4,4,,,,,,,,,0.0365,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,116.2,1,,,,,,,0.1022,3,,,0.9977,0,,,,,-2.9E-4,4,,,,,,,,,0.0219,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,116.9,1,,,,,,,0.0876,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.0146,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,117.8,1,,,,,,,0.073,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.0073,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,118.5,1,,,,,,,0.0584,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.0,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,119.4,1,,,,,,,0.0365,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,120.1,1,,,,,,,0.0438,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,120.9,1,,,,,,,0.0584,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.0,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,121.7,1,,,,,,,0.0438,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,122.6,1,,,,,,,0.0438,3,,,0.9977,0,,,,,-2.9E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,123.5,1,,,,,,,0.0657,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.00365,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,124.2,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,125.1,1,,,,,,,0.0584,3,,,0.9977,0,,,,,-3.1E-4,4,,,,,,,,,0.0,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,126.0,1,,,,,,,0.0657,3,,,1.0884,0,,,,,-3.2E-4,4,,,,,,,,,0.00365,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,126.9,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-2.9E-4,4,,,,,,,,,0.0,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,127.8,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,128.7,1,,,,,,,0.0365,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,129.6,1,,,,,,,0.0365,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,130.4,1,,,,,,,0.0438,3,,,0.9977,0,,,,,-2.9E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,131.4,1,,,,,,,0.0438,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,132.2,1,,,,,,,0.0438,3,,,1.0884,0,,,,,-3.1E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,132.9,1,,,,,,,0.0438,3,,,0.9977,0,,,,,-3.1E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,133.7,1,,,,,,,0.0365,3,,,1.0884,0,,,,,-2.8E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,134.7,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,135.4,1,,,,,,,0.0511,3,,,0.9977,0,,,,,-3.2E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,136.1,1,,,,,,,0.0365,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,137.0,1,,,,,,,0.0365,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,137.8,1,,,,,,,0.0292,3,,,0.9977,0,,,,,-3.2E-4,4,,,,,,,,,-0.0146,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,138.5,1,,,,,,,0.0365,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,139.3,1,,,,,,,0.0365,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,140.2,1,,,,,,,0.0438,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,141.0,1,,,,,,,0.0365,3,,,0.9977,0,,,,,-2.9E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,141.8,1,,,,,,,0.0365,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,142.6,1,,,,,,,0.0365,3,,,0.9977,0,,,,,-3.1E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,143.5,1,,,,,,,0.0438,3,,,1.0884,0,,,,,-2.9E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,144.3,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.1E-4,4,,,,,,,,,0.0,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,145.1,1,,,,,,,0.0438,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,146.0,1,,,,,,,0.0438,3,,,0.9977,0,,,,,-2.9E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,146.9,1,,,,,,,0.0511,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,147.7,1,,,,,,,0.0438,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,148.6,1,,,,,,,0.0438,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,149.5,1,,,,,,,0.0438,3,,,0.9977,0,,,,,-3.1E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,150.4,1,,,,,,,0.0438,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,151.3,1,,,,,,,0.0292,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0146,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,152.1,1,,,,,,,0.0438,3,,,0.9977,0,,,,,-3.2E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,153.0,1,,,,,,,0.0219,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.01825,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,153.9,1,,,,,,,0.0365,3,,,0.9977,0,,,,,-2.9E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,155.0,1,,,,,,,0.0584,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,0.0,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,155.9,1,,,,,,,0.0365,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,156.8,1,,,,,,,0.0292,3,,,1.0884,0,,,,,-2.9E-4,4,,,,,,,,,-0.0146,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,157.7,1,,,,,,,0.0438,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,158.6,1,,,,,,,0.0438,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,159.5,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,160.3,1,,,,,,,0.0365,3,,,0.9977,0,,,,,-2.9E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,161.2,1,,,,,,,0.0438,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,162.1,1,,,,,,,0.0292,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0146,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,163.0,1,,,,,,,0.0511,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,163.9,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,164.8,1,,,,,,,0.0365,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,165.7,1,,,,,,,0.0511,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,166.6,1,,,,,,,0.0511,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,167.5,1,,,,,,,0.0292,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0146,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,168.3,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-2.9E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,169.2,1,,,,,,,0.0438,3,,,0.9977,0,,,,,-3.1E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,170.1,1,,,,,,,0.0292,3,,,0.9977,0,,,,,-3.1E-4,4,,,,,,,,,-0.0146,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,170.9,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,171.8,1,,,,,,,0.0438,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,172.7,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-2.9E-4,4,,,,,,,,,0.0,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,173.6,1,,,,,,,0.0365,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,174.3,1,,,,,,,0.0365,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,175.2,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,176.1,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,176.9,1,,,,,,,0.0365,3,,,1.0884,0,,,,,-3.1E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,177.7,1,,,,,,,0.0438,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,178.5,1,,,,,,,0.0438,3,,,1.0884,0,,,,,-3.1E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,179.3,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.1E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,180.1,1,,,,,,,0.0292,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0146,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,180.9,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.1E-4,4,,,,,,,,,0.0,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,181.7,1,,,,,,,0.0438,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,182.5,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,183.3,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,184.1,1,,,,,,,0.0438,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,184.8,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.1E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,185.6,1,,,,,,,0.0438,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,186.4,1,,,,,,,0.0292,3,,,1.0884,0,,,,,-2.7E-4,4,,,,,,,,,-0.0146,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,187.2,1,,,,,,,0.0438,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,187.9,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,188.7,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,189.5,1,,,,,,,0.0438,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,190.2,1,,,,,,,0.0365,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,191.1,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,191.8,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,0.0,1
6903093,2021-09-13T17:38:57Z,1,20.51303,-107.98347,1,192.6,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
